Feature,Weight
substitut,-0.0378035894438583
imlabel,-0.0380063532455078
complic,-0.0380153232534589
volatil,-0.0380580899156844
lts,-0.0381470708604869
determin,-0.0381935691836645
im,-0.0383310390490326
camera,-0.0384422531097176
chandra,-0.0385211191076857
shekar,-0.0385516010608086
frequent,-0.0386842991265805
kumar,-0.0387978065277558
lag,-0.0387978065277558
saini,-0.0387978065277558
thankuregardssunil,-0.0387978065277558
guess,-0.0388374209322275
fall,-0.0389435971864664
inverterv,-0.0389435971864664
pdf,-0.038944425748177
dont,-0.0389898915457791
sincer,-0.0390045611787369
ipcv,-0.0391009281174066
host,-0.0392430347991136
level,-0.0392481547590096
priceless,-0.0393588223228942
class,-0.0396192111355715
support,-0.0397335170788578
fail,-0.0398720124854304
attempt,-0.0400852408563672
blocktreewindow,-0.0400852408563672
treestor,-0.0400852408563672
diesel,-0.0401500591646681
hexadecan,-0.0401500591646681
daniel,-0.0403813135473682
pure,-0.0404243951707788
audio,-0.0404729130386024
gate,-0.0404980698844841
stop,-0.040578886176639
cabl,-0.0409560253226629
sh,-0.0409781091179811
molar,-0.041012044100914
genet,-0.041091925010752
guarante,-0.041091925010752
waveform,-0.0410969649742485
garg,-0.0412196720250651
gnuplot,-0.0413306280619175
initi,-0.0417482225192698
coupl,-0.0418516114206726
purpos,-0.042043464847741
plate,-0.0420572767757805
netbook,-0.0420708750762994
unzip,-0.042526645479525
specif,-0.0426143741697272
checkbox,-0.0429577123092286
duplic,-0.0430373687719966
kiwix,-0.0430373687719966
alphat,-0.0431604754306317
rudhkul,-0.0431604754306317
teqn,-0.0431604754306317
sounndarrajan,-0.043405822864986
air,-0.0437074328292803
id,-0.0437282946866388
xgrid,-0.0437575557445181
adob,-0.0437634111398514
player,-0.0437634111398514
fahim,-0.0439465331515846
adiabat,-0.0440004700592086
choosen,-0.0440004700592086
iven,-0.0440004700592086
nand,-0.0440004700592086
nmateri,-0.0440004700592086
nreactor,-0.0440004700592086
nset,-0.0440004700592086
reactorthanksnaren,-0.0440004700592086
recalcul,-0.0440004700592086
shift,-0.0440004700592086
stoichiometr,-0.0440004700592086
wgs,-0.0440004700592086
low,-0.0441366105304605
surf,-0.0442344918093548
blob,-0.0442354548982458
linspac,-0.0443401085211856
grate,-0.0445403360342598
mon,-0.0445403360342598
gone,-0.0445747371995222
chem,-0.0446722920782357
sep,-0.0446722920782357
github,-0.0446819135034583
browser,-0.0448134725055453
coolprop,-0.0448148598698965
creativ,-0.0448965890915373
gave,-0.0448965890915373
sometim,-0.044924933378264
blank,-0.0456653938386051
courant,-0.0456770937382522
localhost,-0.0457159201580006
serv,-0.0457159201580006
ankush,-0.0458210796330013
nbi,-0.0458654596597955
mac,-0.0458945947566102
dsp,-0.0459432429883628
wich,-0.0459697045927978
remain,-0.0460145275003369
jan,-0.0460315076921609
generat,-0.0460327040842646
compil,-0.0461941284690971
offin,-0.0462137196302571
client,-0.0463120890247439
english,-0.0464092251474536
team,-0.0464718203435131
enter,-0.0464985051286977
combust,-0.0465083989871652
loop,-0.0466069295471916
inletmateri,-0.0467160724078466
nstream,-0.0467160724078466
come,-0.0468378794752182
kifac,-0.0468614379035128
export,-0.0468797336517074
henk,-0.0469790282833423
toluen,-0.0469790282833423
wang,-0.0469790282833423
anyth,-0.0470181222538006
coeffici,-0.0470690548307577
shortcut,-0.0473944559244054
higher,-0.0473944559244054
subckt,-0.0473961996350928
creator,-0.0475083885968449
individu,-0.0477183218557
binari,-0.0478504459817999
laplac,-0.0478967751929795
sym,-0.0478967751929795
floodfil,-0.0480934469536632
vain,-0.0480934469536632
bevel,-0.0481660592093495
gear,-0.0481660592093495
spiral,-0.0481660592093495
mayb,-0.0481749295144093
myprogram,-0.0481766481022018
sathish,-0.0483077526164166
sci,-0.0483247218200843
went,-0.0483776964778031
respect,-0.0484814991202504
amd,-0.0485075077375014
anirban,-0.0485371314983771
underst,-0.0486361863287327
upto,-0.0486361863287327
xcorr,-0.0486361863287327
youh,-0.0486361863287327
balanc,-0.0486898786338591
undefin,-0.0487857974304996
ball,-0.0489668065791611
unfortun,-0.0489779132738242
brace,-0.0490049678960322
logarithm,-0.0491151372243533
shall,-0.0491434960324083
understand,-0.0493626876368567
speci,-0.0496244711345117
alon,-0.0496924289207588
silab,-0.0496924289207588
stand,-0.0496924289207588
shoot,-0.0497779909602663
intern,-0.0498162814376413
suggest,-0.0498505226010771
plz,-0.05002770989646
africa,-0.0503441828530606
azeotrop,-0.0503441828530606
south,-0.0503441828530606
swing,-0.0503441828530606
proxi,-0.0504174162143032
anoth,-0.0504356572870934
exec,-0.050641905422766
manik,-0.0507256173637928
disp,-0.0507673761093433
exp,-0.0507873577743576
soon,-0.0508205359135461
box,-0.0508535810441191
posit,-0.0508636986239654
complain,-0.050877765370561
coughanowr,-0.050877765370561
hill,-0.050877765370561
leblanc,-0.050877765370561
mcgraw,-0.050877765370561
lookup,-0.0510391673646148
gr,-0.05107736223616
forc,-0.0512247281946567
dialogu,-0.05138241553277
like,-0.0514864438663952
loader,-0.0517071865943258
bubbl,-0.0518325871757086
assist,-0.051866887853268
select,-0.0525491962602488
rise,-0.052793006728781
dim,-0.0528153326652754
disabl,-0.0532014928324334
rule,-0.0533129063369547
negat,-0.0534999595423806
vs,-0.0535544260160602
cell,-0.0535590644092006
int,-0.0536692721480561
given,-0.0537364577045084
simultan,-0.0538654288254646
bin,-0.0538676092519225
assum,-0.0539249513499616
ext,-0.0540301926601894
tar,-0.0540301926601894
sell,-0.0540810057559531
vendor,-0.0540810057559531
hc,-0.0542195097968081
enabl,-0.0542717082701874
reali,-0.054470306450803
task,-0.054470306450803
notebook,-0.0545265656966066
uninstal,-0.0545365278480425
implement,-0.0547553630457234
pwm,-0.0550996870609194
richard,-0.055140686258957
logic,-0.0551992397168725
sudo,-0.0553580847828477
effort,-0.0555349411709129
cat,-0.0555828812681605
anti,-0.0556593208173179
virus,-0.0556593208173179
simpli,-0.0557527562671146
madhan,-0.0559459365399957
version,-0.056002442910125
offlin,-0.0568291104860781
pane,-0.0568682023807114
till,-0.0571495974940129
libtiff,-0.0571709974347613
slow,-0.0572311522827237
maximum,-0.0572950266456836
adc,-0.0573979037778005
driver,-0.0574391430285674
absorb,-0.0574703829633337
horizont,-0.0574703829633337
nax,-0.0574703829633337
repmat,-0.0574703829633337
address,-0.0576174048240122
extens,-0.0578486368464182
debug,-0.0578763393531363
clone,-0.0580022584034868
anymor,-0.0582686490280604
exe,-0.0583807670910238
anybodi,-0.058616550291685
obtain,-0.0587779544627018
abort,-0.0589283933798575
answer,-0.0590884096846454
old,-0.0596899604468692
xubuntu,-0.0597245322151272
caviti,-0.0601605937039382
macrosload,-0.0603120988521279
ensur,-0.0604061791812279
context,-0.0604105284910014
astabl,-0.0605063241407024
showingth,-0.0605063241407024
font,-0.0605464668199369
style,-0.0605514383209025
imgtag,-0.060562731294341
img,-0.0607163448307691
scheme,-0.0609342250351428
curv,-0.0610833747667576
nghdl,-0.0612060406370913
fresh,-0.06136129390455
critic,-0.061459266857546
violat,-0.061459266857546
correspond,-0.0614782352816445
ankur,-0.0615407368526038
screen,-0.0615436231553828
libmaxima,-0.061672503898993
om,-0.061672503898993
imfil,-0.0619688434581642
obj,-0.0622214001756664
propos,-0.0622554097414114
baruah,-0.062282065102992
cup,-0.0623229153422481
lpadmin,-0.0623229153422481
lavita,-0.0626219766984693
surethank,-0.0626224302085768
vitualbox,-0.0626227268223007
driven,-0.0629399215558563
lid,-0.0629399215558563
virtualbox,-0.0630867861882596
extern,-0.063100890241896
mam,-0.0631369727910228
rs,-0.0631645138505302
paramet,-0.0632215568333584
meant,-0.0632893150959901
pharmaci,-0.0633990649644335
laboratori,-0.0636039254500047
nd,-0.0638270992460829
wav,-0.0640262091019149
desir,-0.0640330663913007
callback,-0.0643184361687223
pushbutton,-0.0643184361687223
necessari,-0.0645131823615474
site,-0.064536223072884
radius,-0.0646426689645371
rahulthank,-0.0647266374799566
wikipedia,-0.0648929470453751
alphabet,-0.06504523733028
deriv,-0.06504523733028
comment,-0.0653328874103043
gaurav,-0.0657367957310656
supal,-0.0657367957310656
hackmet,-0.0660787745789121
clf,-0.0662165277535134
krishna,-0.0663768270823209
facil,-0.0664111178171188
vplot,-0.0664111178171188
athul,-0.0665002692108544
zip,-0.0667118786093768
max,-0.0668721301928079
differ,-0.0671192181505049
els,-0.067172005013938
background,-0.0672695172348976
sameer,-0.0674873178749736
georg,-0.0679464237001471
wavread,-0.0680110598496239
resourc,-0.0683747078117444
cacsd,-0.0685464819492104
communic,-0.0687705818733623
return,-0.068935455604874
row,-0.0690502855740512
debian,-0.0694494903423156
mixtur,-0.0695076908521118
arup,-0.0695215177117673
inbuilt,-0.0696639192518363
encount,-0.070189852318257
concret,-0.0703285076076389
arm,-0.0705304362577458
deploy,-0.0706017380677179
live,-0.0707236654685758
satisfi,-0.0707983513962165
abov,-0.0709833396022556
form,-0.0709839776322737
drop,-0.0710629298612878
residu,-0.071392116328767
appconfig,-0.0719390699907122
interact,-0.0724475751070477
apart,-0.0729837947662637
concept,-0.0729837947662637
reinstal,-0.0729849197155219
half,-0.0730808602742815
divid,-0.0735086777271005
madam,-0.073590875612212
condit,-0.0736262289519225
includ,-0.0738309170285311
subcircuit,-0.0739109537538462
sivp,-0.0739595805753874
interpret,-0.0739996487072089
deltat,-0.0747864303184831
delay,-0.0750961594669543
research,-0.0751804029388505
anyon,-0.07545306023997
exchang,-0.0756963212151436
hint,-0.0756963212151436
orient,-0.0756963212151436
pinch,-0.0756963212151436
arasu,-0.0757135747356121
nadu,-0.0757135747356121
postal,-0.0757135747356121
siri,-0.0757135747356121
stay,-0.0757135747356121
taml,-0.0757135747356121
thepric,-0.0757135747356121
split,-0.0761161798313689
scale,-0.0764438645079161
viraj,-0.0766342110528103
bt,-0.0767491791218043
restart,-0.0767597010229982
adjust,-0.0768423997581288
modelica,-0.0768971074857288
log,-0.0771779527838249
sens,-0.0773553249954032
findmsvccompil,-0.0778170108091391
haveacompil,-0.0778170108091391
sce,-0.0783603447838967
ya,-0.0784986625584849
multipl,-0.078621787307126
toolbox,-0.0792543970380579
whi,-0.0792548709861739
gloria,-0.079434597767053
manual,-0.0799945903247509
someon,-0.0800860909956008
dwcsd,-0.0807626270947365
airport,-0.0807944101731726
taxi,-0.0807944101731726
partit,-0.0810452889902842
optimis,-0.0810483959548262
mode,-0.0811170309318915
eff,-0.0812015628773018
sin,-0.0816218079149212
hit,-0.0820909131004602
forum,-0.08210859027166
axe,-0.0829102421611954
deltaheat,-0.0830285344160335
timevolumetemperatur,-0.0830285344160335
dimens,-0.0838682989977638
adder,-0.0842340770977569
capac,-0.0844926881532772
evaport,-0.0844926881532772
extract,-0.0852416255894245
constant,-0.0852684726708403
firmwar,-0.0853667144189355
cp,-0.0856600817857134
say,-0.0856660153249724
deliveri,-0.0861433313013116
awar,-0.0861612814575851
compel,-0.0861612814575851
draft,-0.0861612814575851
gold,-0.0861612814575851
intend,-0.0861612814575851
outlin,-0.0861612814575851
profund,-0.0861612814575851
sentenc,-0.0861612814575851
wake,-0.0861612814575851
alreadi,-0.086526652095647
length,-0.0869629135408894
troubl,-0.0873281873282518
hand,-0.0878146563102131
layout,-0.0879164910485931
illustr,-0.0880009401184172
isotherm,-0.0880009401184172
tip,-0.0880009401184172
web,-0.0881486578257009
atom,-0.0884050920945988
base,-0.0888987205793061
format,-0.0889888016236762
abaruah,-0.0890806720685197
lm,-0.089192862558915
algorithm,-0.0900586669718183
insid,-0.0903099936250406
color,-0.0906099268805613
grc,-0.090776409079783
rigor,-0.091620925779818
left,-0.0918386677449179
nativ,-0.0918538744078889
wrong,-0.0918999781044777
load,-0.0919460519356516
basic,-0.0923730991328458
particip,-0.0926467685569623
proceed,-0.0928874249346929
fraction,-0.0931054450536554
workshop,-0.0931259912811883
network,-0.0933518930103603
diagram,-0.093410939442784
dist,-0.0934162776100213
vortic,-0.0935010512571337
somewher,-0.0942423119698692
fs,-0.0944158995599709
win,-0.0950861553526026
devic,-0.0951587845457049
menu,-0.0953003717538531
ad,-0.0962216510381609
axi,-0.0963804545933928
launch,-0.0969269082362307
revert,-0.0969269082362307
maxdata,-0.0972723726574655
depend,-0.0979718634446363
akash,-0.0980186555214829
repli,-0.0981565214595422
abil,-0.0986112438037665
malwar,-0.0986112438037665
phi,-0.0988669830513228
lib,-0.0991986243522672
mesh,-0.0993783240930594
vector,-0.099611419634459
approv,-0.0997872103204271
whenev,-0.1003769602803768
envelop,-0.1004869448799732
float,-0.1006057914206396
technolog,-0.1007752974477006
join,-0.1009609630009831
contain,-0.1010549630606933
older,-0.1013700349654635
store,-0.1015222374147608
kinet,-0.1016244304429648
faq,-0.1020929667085516
activ,-0.1026089285009157
alway,-0.1026129173561264
simpl,-0.1026982854146735
complet,-0.102846394963604
award,-0.1029594262968184
certif,-0.1029594262968184
contributor,-0.1029594262968184
excit,-0.1029594262968184
prize,-0.1029594262968184
hklm,-0.1032313026697636
cours,-0.1036138149033953
dac,-0.1040882955764646
routin,-0.1041127538085551
insert,-0.1042964988433802
remot,-0.1049932875832113
noth,-0.1054857882589957
add,-0.1062980558752778
resist,-0.1065886775098947
second,-0.1070693446826699
uncomfort,-0.1072149770239822
pankaj,-0.1073466239277371
fose,-0.1075657972348015
pakag,-0.1075657972348015
toolbar,-0.1088558394035575
anamay,-0.1089125640775691
guidelin,-0.1094361267057111
measur,-0.1097214578002249
puls,-0.1105842184569516
doubt,-0.1109764846446154
voltag,-0.1110642839111959
nrun,-0.111178091209624
nr,-0.1119490739508984
modelis,-0.1119502668638287
static,-0.1119502668638287
spark,-0.1123831806698727
hotspot,-0.1123914200042455
wifi,-0.1123914200042455
modifi,-0.1123960065829343
proper,-0.1123988086934647
visit,-0.1133383039307663
feel,-0.113558619625918
textbook,-0.1141166695340294
access,-0.1142395600413927
vapour,-0.1142464460313244
serial,-0.1143086563741732
unknown,-0.1145705150191722
fix,-0.1146869900843696
charger,-0.114788656766368
nois,-0.114788656766368
guibuild,-0.1150212653928414
order,-0.1151534556940414
hydrocarbon,-0.1153585021815456
simón,-0.1153585021815456
environ,-0.1155994556071719
didn,-0.1156660402381826
bit,-0.1158319595354032
respons,-0.1160199520908647
ic,-0.1163679508480055
analog,-0.1167398691402954
nv,-0.1169703361585124
forward,-0.1170701927627769
recent,-0.1170846717680488
nnote,-0.1172731150852978
self,-0.1187319479200035
frontend,-0.119214038525502
sdcard,-0.1193341156700786
thought,-0.1197972862685211
geometri,-0.1199169858628242
ignor,-0.1207736995609754
counter,-0.1210657157697597
contact,-0.1222353386238479
iit,-0.1222997233505792
heat,-0.1228446725957743
resolv,-0.1233447784787738
emailaddr,-0.1233783525092424
ll,-0.1243856501641733
revers,-0.1252658933281162
liquid,-0.1260405080057119
nc,-0.1261624984850258
kicad,-0.1268385021323688
download,-0.1269492256388815
digit,-0.1269862830790578
solv,-0.1274998048926103
later,-0.127599163716255
recommend,-0.1279731785267652
occur,-0.1292047895738493
unabl,-0.1294145434358887
hindi,-0.1295309629462013
internet,-0.129688776419836
boundari,-0.1298697274128566
calcul,-0.1298777959989236
draw,-0.1299516915188473
infinit,-0.1308995929243252
ve,-0.1316858683242333
continu,-0.1320897225351367
size,-0.1322696647307927
arduino,-0.1328811079283542
warn,-0.1339152803553758
boot,-0.1350754816504737
termin,-0.1351990494715913
labl,-0.1355406556470424
want,-0.1356717053928976
sandhi,-0.1356983830641214
happen,-0.1357737883134146
xml,-0.136710616911425
locat,-0.1369980716622532
sqrt,-0.1373233645066341
convers,-0.137339341799439
precis,-0.137397755926838
tutor,-0.137397755926838
forgot,-0.1378536222656836
usr,-0.1378999114224026
extent,-0.1386346292999821
ask,-0.1389323949994797
rand,-0.1389407316753039
zero,-0.1393495915654742
jain,-0.139744853324581
saroj,-0.141851597104035
paraview,-0.1429037058494979
belekar,-0.1429771102628082
sent,-0.1429771102628083
regardsviraj,-0.144033143348801
latest,-0.1442269966403558
choos,-0.1456559869563184
transient,-0.1467182214544858
general,-0.147036696182269
method,-0.1474804155641872
xcos,-0.1484575828126532
tbc,-0.1485775211749601
instanc,-0.1493808963101948
pin,-0.1493834901887054
edit,-0.1499244447579315
variat,-0.1501022721761689
exampl,-0.1501269741950627
success,-0.1501304948996743
rahul,-0.1505538098263679
power,-0.1507686903850686
chemic,-0.1519546125321624
henc,-0.1524889236951525
exist,-0.1532698847702527
close,-0.1536438779018758
send,-0.1553537475337658
someth,-0.1555923917861278
energi,-0.1556082135729743
migrat,-0.1557485559673709
wise,-0.1560937958883632
setup,-0.1561897569477821
water,-0.1576958416181193
hey,-0.1578676401480541
mexico,-0.1579720477543869
sourc,-0.1584097958846785
compon,-0.1587570448996806
sorri,-0.1588687018014613
bombay,-0.1591489535555258
path,-0.1592369233589363
kvk,-0.1597309690126645
panel,-0.1610237392287381
elabor,-0.161424224324501
os,-0.1618607507122821
rho,-0.1625390674436797
blockmeshdict,-0.1629445330745388
subplot,-0.1634019966406667
palett,-0.1657326752539369
materi,-0.1660274832553609
defin,-0.1678534857837274
parafoam,-0.1687011909605089
veloc,-0.1692464014740803
folder,-0.1698610078073274
databas,-0.1706079075245504
normal,-0.1711393521377475
generic,-0.1719869961664094
doe,-0.1722475559504104
school,-0.1723225629151702
default,-0.1733185459820327
just,-0.1761573437499135
learnt,-0.1768125559279836
student,-0.1769114338686583
dure,-0.17701717691669
expect,-0.1778444022739347
companion,-0.1781015677938374
invert,-0.1783161121775441
gas,-0.1785064383683944
seen,-0.1785969877282367
tile,-0.1805338798289303
homework,-0.1806262791512439
lan,-0.1807293855554445
appreci,-0.1809754544017201
exact,-0.1815440809758216
gnuradio,-0.1836509087883003
src,-0.1850136952654864
wish,-0.1853069825085413
py,-0.1870906057781957
procedur,-0.1888438986855551
port,-0.1889339455541434
mint,-0.1891476985237948
section,-0.1894952759518078
mean,-0.1896228439881771
similar,-0.1900321787110494
temperatur,-0.1906429567235888
creat,-0.1921247392949573
analysi,-0.1929451360620747
tab,-0.1934345263556108
honorarium,-0.1938538164724615
percentag,-0.1948791872684512
set,-0.197363651410915
suppos,-0.1985867475604013
start,-0.1987232391135705
refer,-0.1988723596213731
iam,-0.201293666141815
solver,-0.2037654065233753
replac,-0.2054295454537577
openmodelica,-0.2054743209904304
org,-0.2060668470084363
option,-0.2071746027432079
probabl,-0.2097978499971886
sheet,-0.2114401453173165
step,-0.2129173814186678
softwar,-0.2149223636062281
block,-0.2155380788840528
valu,-0.2169448628363136
type,-0.2188857237647212
applic,-0.221204086230911
project,-0.2222269394975796
design,-0.222597273550268
attach,-0.2229298995953066
read,-0.2244270764720624
nprint,-0.225945881229592
program,-0.2276053930207711
matrix,-0.2328276636475576
erreur,-0.2336505970102955
upload,-0.2377650705562031
archiv,-0.2379470058332027
properti,-0.2381641326362639
pcb,-0.2442523033680959
function,-0.2445984837295263
convert,-0.2448583347889954
space,-0.2474205096982511
drag,-0.2486810685720286
pad,-0.2489976453728371
connect,-0.2494115767696585
label,-0.2532193293641888
list,-0.2541093064169084
email,-0.256141052909776
hkml,-0.2565915139876202
atomssloganpleas,-0.2596586129962903
au,-0.2596586129962903
connexion,-0.2596586129962903
forg,-0.2596586129962903
mysql,-0.2596586129962903
serveurpalmaria,-0.2596586129962903
tracker,-0.2596586129962903
bug,-0.2627357238134057
wiki,-0.2658020190676771
avail,-0.2680578733145801
subhankar,-0.269720354909911
did,-0.2731358544691337
couldn,-0.2760374176458411
imag,-0.276120670915846
previous,-0.278312750162063
compound,-0.2784274604608417
lot,-0.2811379141649989
openfoam,-0.2835937247352177
video,-0.2881739885828801
flow,-0.2891641343987192
abl,-0.2919530662823774
chang,-0.2956098461763355
look,-0.295698669980827
ms,-0.2959667705569388
face,-0.297920212031606
sir,-0.2994514828881075
follow,-0.3010531413364797
correct,-0.3031776532106455
mail,-0.30460070581842
explan,-0.3103531857574149
kind,-0.3122892400816654
relat,-0.3132139036770176
thesi,-0.3144316827249082
net,-0.3158178474136969
command,-0.322168671066477
hello,-0.3223358389285496
anamaysandhi,-0.3245993063859388
possibl,-0.3293871118022321
hypothesi,-0.3340012206311008
treat,-0.3340012206311008
share,-0.3385830685514716
fosse,-0.3432568144234972
sub,-0.3636559663768418
page,-0.3722035852546593
stream,-0.3758399393306419
let,-0.3841957418325041
input,-0.3911742183936758
hii,-0.4027858887355668
check,-0.4054385778794598
updat,-0.4093727943171391
dear,-0.4231846949521655
tutori,-0.4268555933028203
spoken,-0.4320401887655586
ashok,-0.4356393432588919
code,-0.4545505635320215
test,-0.4677449564843267
queri,-0.4695738503157381
window,-0.5529755070620924
xspamfieldthrow,100.0
